"";"Rb";"AV";"FV";"NN"
"Monodelphis adusta";0,00966872767497169;0,0129439643717222;0,012941567341283;0
"Monodelphis maraxina";0,00959131388653155;0,0127408647645548;0,0127385053451539;7,45366350429939e-07
"Monodelphis iheringi";0,00955976902900027;0,0128080792490199;0,0128057073824923;0
"Philander andersoni";0,00965559034978384;0,0137903719462551;0,0137878181736724;0
"Philander opossum";0,00982565549384476;0,0149864138864352;0,0149836386246044;4,15092833022657e-07
"Philander mcilhennyi";0,00965559034978384;0,0137903719462551;0,0137878181736724;0
"Philander frenatus";0,00970286035494545;0,0141358487486539;0,0141332309988856;1,0253752773956e-05
"Thylamys pusillus";0,00970766693726728;0,0130744628615074;0,0130720416646812;1,8816784181871e-06
"Thylamys venustus";0,00973560946071131;0,0131728663892175;0,0131704269695158;0
"Thylamys tatei";0,00973560946071131;0,0131728663892175;0,0131704269695158;0
"Thylamys sponsorius";0,00973560946071131;0,0131728663892175;0,0131704269695158;0
"Thylamys velutinus";0,00976933025238752;0,0132959224758107;0,0132934602679448;7,70835859268282e-07
"Thylamys macrurus";0,00967158385561411;0,0129532384872269;0,0129508397393589;2,19519308796053e-06
"Thylamys karimii";0,00973560946071131;0,0131728663892175;0,0131704269695158;0
"Thylamys cinderella";0,00973560946071131;0,0131728663892175;0,0131704269695158;0
"Thylamys elegans";0,00970315995162382;0,0130589558342129;0,0130565375090584;0
"Thylamys pallidior";0,00983985527293262;0,013562613953395;0,0135601023582185;0
"Tlacuatzin canescens";0,00962134467398848;0,0128050366941753;0,0128026653910838;8,83287127805173e-07
"Caenolestes caniventer";0,00964690025850101;0,012876168558018;0,0128737840823591;0
"Caenolestes condorensis";0,00962111782963501;0,0128044512440485;0,0128020800493737;4,41119894418508e-07
"Caenolestes convelatus";0,00964690025850101;0,012876168558018;0,0128737840823591;0
"Caenolestes fuliginosus";0,00971042469525997;0,0130840110241409;0,0130815880591364;1,89877757610394e-06
"Lestoros inca";0,00976532031102995;0,0132810808852109;0,0132786214257877;0
"Rhyncholestes raphanurus";0,0097663136429435;0,013284752851091;0,0132822927116741;0
"Dromiciops gliroides";0,00975388298634552;0,0132390585694722;0,0132366068919594;0
"Notoryctes caurinus";0,00967378235349229;0,0129604124288751;0,0129580123524994;0
"Notoryctes typhlops";0,00960349919537794;0,0127630381334781;0,0127606746078978;0
"Myrmecobius fasciatus";0,00975310499770039;0,0144900027524497;0,0144873194186066;4,79403219917456e-06
"Dasycercus cristicauda";0,00956153731504177;0,0127715447151049;0,0127691796142317;0
"Dasykaluta rosamondae";0,00970412606894024;0,0130622699120452;0,0130598509731726;6,19199579483462e-07
"Dasyuroides byrnei";0,00956000849083837;0,0128000086904433;0,0127976383184636;5,83578623860291e-06
"Dasyurus spartacus";0,00999668263782596;0,0161204248981278;0,0161174396342578;6,68092774614923e-06
"Dasyurus albopunctatus";0,00985687919148624;0,0151968081227797;0,0151939938990533;7,85247634132492e-06
"Dasyurus viverrinus";0,0101018333787026;0,0167976608541592;0,0167945501762233;6,36148515841331e-06
"Dasyurus geoffroii";0,0101067762115323;0,016829224512492;0,0168261079894342;0
"Dasyurus maculatus";0,0115470703368349;0,0254638838326487;0,0254591682986056;0
"Dasyurus hallucatus";0,00978768559797796;0,0147282446071025;0,0147255171543975;2,22852707844577e-05
"Myoictis melas";0,00958286917083972;0,0131793894691581;0,0131769488414787;0
"Myoictis wallacii";0,00958286917083972;0,0131793894691581;0,0131769488414787;0
"Neophascogale lorentzi";0,00958857635691883;0,0132359726841362;0,0132335215780836;0
"Parantechinus apicalis";0,00958111058256851;0,0127287965300881;0,0127264393455455;0
"Phascolosorex doriae";0,00956989275688401;0,0130340537386492;0,0130316400249939;4,95826068228414e-06
"Phascolosorex dorsalis";0,00956136366178751;0,0129050559083264;0,0129026660831582;4,34321674645018e-06
"Pseudantechinus bilarni";0,00974712741479284;0,0132144371627261;0,013211990044733;1,43520482780331e-06
"Pseudantechinus woolleyae";0,00964690025850101;0,012876168558018;0,0128737840823591;0
"Pseudantechinus roryi";0,00973040600649363;0,0131542589588983;0,013151822985017;6,7859281570673e-07
"Pseudantechinus ningbing";0,00977656603004281;0,0133227994796272;0,0133203322945384;0
"Pseudantechinus macdonnellensis";0,00968177278835284;0,0129867497125114;0,0129843447588609;0
"Pseudantechinus mimulus";0,00981785871525298;0,0134785501263551;0,0134760540985539;0
"Sarcophilus harrisii";0,0125065862704076;0,0308509605898458;0,0308452474489958;0
"Antechinus leo";0,00957521795648372;0,0127259397022819;0,0127235830467815;3,29663306033665e-07
"Antechinus subtropicus";0,00959480620733262;0,0127464702211498;0,0127441097637014;2,66760806316192e-06
"Antechinus stuartii";0,00971247907190789;0,0130911491080572;0,0130887248211853;0
"Antechinus minimus";0,00960675947693304;0,0127700034820459;0,0127676386665863;0
"Antechinus flavipes";0,00962959770551165;0,0128271294820878;0,0128247540877392;0
"Antechinus bellus";0,00963119615751753;0,0128315172977706;0,0128291410908637;1,38840997827849e-06
"Antechinus agilis";0,00975544947110278;0,0132447835252872;0,0132423307875974;0
"Antechinus adustus";0,0096639041776651;0,0129284773362418;0,0129260831737721;0
"Antechinus swainsonii";0,00960788944569366;0,0127724972973708;0,0127701320200935;0
"Antechinus godmani";0,00957286414389698;0,0127263415215654;0,012723984791654;0
"Micromurexia habbema";0,00962356244882615;0,0128108721259562;0,0128084997422292;1,33871244611256e-06
"Murexechinus melanurus";0,00965495651963123;0,0129005877628783;0,0128981987651444;5,1392790227818e-07
"Murexia longicaudata";0,00966276482940966;0,0138440905549034;0,0138415268344302;2,64632637604102e-06
"Paramurexia rothschildi";0,00960615923254294;0,0127686970979957;0,012766332524459;8,15823136036259e-07
"Phascomurexia naso";0,00960875954050632;0,0127744347199094;0,0127720690838501;8,27668937381301e-07
"Phascogale calura";0,00961142913327223;0,012780587839125;0,0127782210635993;4,20031649182081e-06
"Phascogale tapoatafa";0,00958001560770421;0,013149403142325;0,013146968067669;8,67656563498242e-06
"Antechinomys laniger";0,00972647374293878;0,0131403012994724;0,0131378679103429;2,67919894333425e-06
"Ningaui yvonnae";0,0100118823466878;0,0142462760572107;0,0142436378579408;0
"Ningaui ridei";0,00996626503690337;0,0140612303049714;0,0140586263734334;0
"Ningaui timealeyi";0,0100599536777508;0,0144429406050858;0,0144402659864552;0
"Sminthopsis griseoventer";0,00980519029841672;0,0134304624424919;0,0134279753198174;0
"Sminthopsis virginiae";0,00966750184963912;0,0129400104873149;0,0129376141890765;0
"Sminthopsis psammophila";0,00967638777997389;0,0129689532773499;0,0129665516193356;0
"Sminthopsis ooldea";0,00990659303523969;0,013822542918788;0,0138199831886178;0
"Sminthopsis murina";0,0098114272995186;0,0134541048073946;0,0134516133065043;0
"Sminthopsis macroura";0,00977656603004281;0,0133227994796272;0,0133203322945384;0
"Sminthopsis longicaudata";0,00979912747137798;0,0134075330484823;0,0134050501719918;0
"Sminthopsis leucopus";0,00972323802983862;0,0131288637309519;0,0131264324598906;0
"Sminthopsis douglasi";0,00960349919537794;0,0127630381334781;0,0127606746078978;0
"Sminthopsis hirtipes";0,00983841024291642;0,0135570689831336;0,0135545584148034;0
"Sminthopsis youngsoni";0,00992585961045099;0,0138989032272585;0,0138963293562905;0
"Sminthopsis fuliginosus";0,00977774322909134;0,0133271976125548;0,0133247296129969;0
"Sminthopsis dolichura";0,00985975903589268;0,0136394243129934;0,0136368984936762;0
"Sminthopsis crassicaudata";0,00983841024291642;0,0135570689831336;0,0135545584148034;0
"Sminthopsis butleri";0,00973087633203876;0,0131559334920353;0,0131534972080553;0
"Sminthopsis boullangerensis";0,00977774322909134;0,0133271976125548;0,0133247296129969;0
"Sminthopsis bindi";0,00980519029841671;0,0134304624424919;0,0134279753198174;0
"Sminthopsis archeri";0,00982449190154222;0,0135038270356212;0,0135013263269109;0
"Sminthopsis aitkeni";0,00975205816442695;0,0132323981759675;0,0132299477318609;0
"Sminthopsis granulipes";0,00973087633203876;0,0131559334920353;0,0131534972080553;0
"Sminthopsis gilberti";0,00978197487585188;0,0133430301262647;0,0133405591947598;0
"Planigale gilesi";0,00994766026128673;0,0139862604501635;0,013983670401932;0
"Planigale tenuirostris";0,0100460763539125;0,0143860255749474;0,0143833614961372;0
"Planigale novaeguineae";0,00983985527293262;0,013562613953395;0,0135601023582185;0
"Planigale ingrami";0,0101267627898019;0,0147181027805787;0,0147153772059897;0
"Planigale maculata";0,00990659303523969;0,013822542918788;0,0138199831886178;0
"Macrotis lagotis";0,0102252321347617;0,0175791563695073;0,0175759009701796;4,75682767897556e-08
"Macrotis leucura";0,00967499296862377;0,0139342203359294;0,0139316399247561;1,16219608401712e-05
"Isoodon auratus";0,00972251642890064;0,0142757078400235;0,0142730641904235;0
"Isoodon macrourus";0,0103355667390002;0,0182673669660189;0,0182639841202844;0
"Isoodon obesulus";0,0099362760884582;0,0157250894644971;0,0157221774108926;4,81916416940689e-06
"Perameles nasuta";0,0100435151201221;0,0164237715235842;0,0164207300844131;1,46426473825977e-05
"Perameles gunnii";0,00998832180062913;0,0160659455652995;0,0160629703901948;1,27611293307042e-05
"Perameles eremiana";0,00977156436576974;0,0146177574635913;0,0146150504714685;0
"Perameles bougainville";0,00959561894729169;0,0133024905531199;0,0133000271289434;2,19289397403698e-06
"Peroryctes raffrayana";0,00997132369276895;0,015954964744401;0,0159520101213002;9,79571066572413e-06
"Peroryctes broadbenti";0,0113697096889607;0,0244418405737336;0,0244373143069607;2,04194952370396e-08
"Echymipera clara";0,0101724318794006;0,0172466822028734;0,0172434883728358;7,51802165576201e-06
"Echymipera davidi";0,0100305660902107;0,0163401589625219;0,0163371330071584;0
"Echymipera echinista";0,0100563237607356;0,0165063315946058;0,0165032748665327;0
"Echymipera kalubu";0,0099402714406804;0,0157514007801706;0,0157484838541002;1,83221960443365e-05
"Echymipera rufescens";0,0101067762115323;0,016829224512492;0,0168261079894342;0
"Microperoryctes longicauda";0,0097959709192095;0,0147848079154964;0,0147820699881046;6,15135086931909e-06
"Microperoryctes murina";0,0099598327698282;0,0158798124053646;0,0158768716993636;0
"Microperoryctes papuensis";0,00956635710567723;0,0129878681146455;0,0129854629538836;0
"Rhynchomeles prattorum";0,0099598327698282;0,0158798124053646;0,0158768716993636;0
"Phascolarctos cinereus";0,0125531384421;0,0311075127185536;0,0311017520680502;1,10823891466549e-07
"Lasiorhinus krefftii";0,0108166625811508;0,021193073085493;0,021189148442329;0
"Lasiorhinus latifrons";0,0146740992882967;0,0425886462501244;0,0425807594637818;0,000250280214748662
"Vombatus ursinus";0,0147286840972033;0,0428799455765397;0,0428720048458774;1,32410086582657e-07
"Burramys parvus";0,0096413415078743;0,0128599732297032;0,0128575917531792;4,84776636188768e-07
"Cercartetus nanus";0,009738977776984;0,0131849568985913;0,0131825152399064;0
"Cercartetus caudatus";0,00973087633203876;0,0131559334920353;0,0131534972080553;0
"Cercartetus concinnus";0,00986970133265723;0,0136780671323272;0,0136755341569323;0
"Cercartetus lepidus";0,0100118823466878;0,0142462760572107;0,0142436378579408;0
"Ailurops melanotis";0,0125065862704076;0,0308509605898458;0,0308452474489958;0
"Ailurops ursinus";0,0125065862704076;0,0308509605898458;0,0308452474489958;0
"Phalanger lullulae";0,0103493746805105;0,0183529183891038;0,0183495197005133;3,13416754914274e-05
"Phalanger vestitus";0,0104389271575618;0,0189050703874893;0,0189015694485286;1,28468316444932e-05
"Phalanger sericeus";0,0104991167074998;0,0192738962473579;0,0192703270073121;1,0975469213536e-05
"Phalanger rothschildi";0,0102320912092032;0,0176221614156553;0,0176188980524302;4,72305688628549e-06
"Phalanger ornatus";0,0104137104196213;0,0187499964687255;0,0187465242471572;6,90591649198796e-06
"Phalanger orientalis";0,010562153497351;0,0196581157910437;0,0196544753992305;6,51764312234217e-05
"Phalanger mimicus";0,0104375910828553;0,0188968659282357;0,0188933665086193;0
"Phalanger matabiru";0,0104375910828553;0,0188968659282357;0,0188933665086193;0
"Phalanger intercastellanus";0,0103973619838135;0,018649288768691;0,0186458351966968;1,00475453645894e-05
"Phalanger gymnotis";0,0107153652719551;0,0205855902085904;0,0205817780622555;6,42423687907331e-06
"Phalanger carmelitae";0,0105162661683611;0,0193786042003231;0,0193750155699156;3,63892325080592e-06
"Phalanger alexandrae";0,0104375910828553;0,0188968659282357;0,0188933665086193;0
"Phalanger matanim";0,010314071282574;0,0181339839745858;0,0181306258294053;4,33829080992432e-08
"Spilocuscus rufoniger";0,0116680654957341;0,0261552963584388;0,0261504527850391;0
"Spilocuscus kraemeri";0,0115558125406039;0,0255139388779527;0,0255092140744567;0
"Spilocuscus maculatus";0,0114486822390486;0,0248981897793241;0,024893579003439;1,32509663963894e-05
"Spilocuscus papuensis";0,0115558125406039;0,0255139388779527;0,0255092140744567;0
"Strigocuscus celebensis";0,00977156436576974;0,0146177574635913;0,0146150504714685;0
"Strigocuscus pelengensis";0,00977156436576974;0,0146177574635913;0,0146150504714685;0
"Trichosurus arnhemensis";0,0102021591778717;0,0174342076803601;0,0174309791233823;0
"Trichosurus caninus";0,0110058957397379;0,0223154399213382;0,0223113074324639;0
"Trichosurus cunninghami";0,0106079001380008;0,0199360252262035;0,0199323333696802;0
"Trichosurus johnstonii";0,0106079001380008;0,0199360252262035;0,0199323333696802;0
"Trichosurus vulpecula";0,0107331536641876;0,0206926473572935;0,0206888153855607;9,102511274936e-08
"Wyulda squamicaudata";0,0103672767342864;0,0184636308123218;0,0184602116214306;4,1188493854101e-06
"Hemibelideus lemuroides";0,0100318678759935;0,0163485706737039;0,0163455431606162;1,50181311745056e-05
"Petauroides volans";0,0102021591778717;0,0174342076803601;0,0174309791233823;0
"Petropseudes dahli";0,0103525420695381;0,0183725308849784;0,0183691285644442;4,17808408773035e-08
"Pseudocheirus peregrinus";0,0100042704666205;0,0161698148822137;0,0161668204720503;0
"Pseudochirulus caroli";0,00974296253903571;0,0144193798486877;0,0144167095931601;2,25530059755688e-06
"Pseudochirulus schlegeli";0,00961165268909055;0,0134441306318045;0,0134416409779838;8,66027159988209e-07
"Pseudochirulus mayeri";0,00956444030160133;0,0129603464503456;0,0129579463861881;2,04225602672137e-07
"Pseudochirulus larvatus";0,00973788933916422;0,014383898087364;0,014381234402533;1,29079315868957e-05
"Pseudochirulus herbertensis";0,0101059569714446;0,0168239945142545;0,0168208789597148;9,00148691458311e-06
"Pseudochirulus forbesi";0,0098581665782364;0,0152054520009682;0,0152026361765235;1,69333448256318e-05
"Pseudochirulus cinereus";0,010044791410402;0,0164320054701397;0,0164289625061638;1,46426473825977e-05
"Pseudochirulus canescens";0,00963902571324972;0,0136646564448171;0,0136621259528829;0
"Pseudochirops albertisii";0,00994176015119345;0,0157612015770174;0,0157582828359847;1,83221960443365e-05
"Pseudochirops archeri";0,0101025756136218;0,0168024025770897;0,0167992910210569;1,86371878250352e-06
"Pseudochirops corinnae";0,0101180982298382;0,0169014048602774;0,0168982749704884;3,49432019308184e-05
"Pseudochirops coronatus";0,010292249265634;0,0179983332807011;0,0179950002560195;0
"Pseudochirops cupreus";0,0103878928583595;0,018590882370237;0,0185874396142425;5,86702782165126e-05
"Dactylopsila tatei";0,00960970896336068;0,0134275056004368;0,0134250190253256;0
"Dactylopsila trivirgata";0,00971492097600134;0,0142218454512492;0,0142192117761656;3,17961026149779e-05
"Dactylopsila palpator";0,0097045497976058;0,014147974212835;0,0141453542176104;7,08360233081864e-06
"Dactylopsila megalura";0,00962491950750649;0,0135536020248618;0,0135510920985609;2,18348314406057e-06
"Gymnobelideus leadbeateri";0,00955977687994011;0,0128601732141958;0,0128577917006377;0
"Petaurus abidi";0,00962507673857598;0,013554876008573;0,0135523658463491;0
"Petaurus breviceps";0,00956039723609303;0,0127900484419411;0,0127876799144518;5,1795862378301e-07
"Petaurus norfolcensis";0,00959772339103181;0,0133216935400399;0,0133192265597547;0
"Petaurus australis";0,00981917748981008;0,0149425388491735;0,0149397717123496;0
"Petaurus gracilis";0,00967431779457057;0,013929277935098;0,0139266984391841;6,98371532012812e-06
"Petaurus biacensis";0,009564245231384;0,0127483255605323;0,0127459647595026;6,6120440240635e-06
"Tarsipes rostratus";0,00995282143799733;0,0140070234524189;0,014004429559187;0
"Acrobates pygmaeus";0,00988735400278458;0,0137469834409368;0,0137444377032626;0
"Distoechurus pennatus";0,00963249242181401;0,0128350938920057;0,0128327170227665;0
"Lagorchestes leporides";0,0108491679966013;0,0213871006635123;0,0213831400893154;0
"Lagorchestes hirsutus";0,0101858112596407;0,0173312326707282;0,0173280231831966;9,92993565553796e-06
"Lagorchestes conspicillatus";0,0108653844659373;0,021483500454828;0,0214795220288178;0
"Lagorchestes asomatus";0,010292249265634;0,0179983332807011;0,0179950002560195;0
"Macropus fuliginosus";0,0142720029087607;0,0404394664112705;0,0404319776211943;0
"Macropus giganteus";0,0147150966231801;0,042807450216343;0,0427995229107473;8,27566591387746e-05
"Macropus parryi";0,0131100210376587;0,0341563648740184;0,034150039621264;0
"Macropus dorsalis";0,0127339025801697;0,0321004561506925;0,0320945116217757;0,00023009712388191
"Macropus eugenii";0,0117845047266957;0,02681719667176;0,0268122305242281;0
"Macropus greyi";0,0125065862704076;0,0308509605898458;0,0308452474489958;0
"Macropus parma";0,0112901352422502;0,0239803330404117;0,0239758922379968;0
"Macropus agilis";0,0133413301640431;0,0354144084851838;0,0354078502613902;0
"Macropus rufogriseus";0,0136079050877429;0,0368610281780588;0,0368542020617295;0,000132214548333016
"Macropus irma";0,012111960850003;0,0286600176754247;0,0286547102647441;0
"Macropus antilopinus";0,0148625603841662;0,0435934963778507;0,0435854235081511;0,000151949990983349
"Macropus robustus";0,0141827112781132;0,0399605247111532;0,0399531246139845;3,17186580970491e-06
"Macropus bernardus";0,0136287446970105;0,0369739211337571;0,0369670741113249;0
"Macropus rufus";0,0165602991374373;0,0525607889212546;0,0525510554418248;7,5436096232985e-05
"Dendrolagus inustus";0,0130347132638156;0,0337458735276464;0,033739624291808;3,28154964031324e-05
"Dendrolagus lumholtzi";0,0118414082703865;0,0271390670325644;0,0271340412794103;0
"Dendrolagus matschiei";0,0118883927473005;0,0274043742499316;0,0273992993658113;1,41281120192988e-05
"Dendrolagus mbaiso";0,0123915056150585;0,0302151794613628;0,0302095840577588;6,44550079393486e-06
"Dendrolagus pulcherrimus";0,012413845014577;0,0303387988540115;0,0303331805579274;0
"Dendrolagus scottae";0,0125762116088332;0,0312345238182314;0,0312287396471539;3,05120667806538e-05
"Dendrolagus spadix";0,0123340678507988;0,0298969749979133;0,0298914385210618;0
"Dendrolagus stellarum";0,012413845014577;0,0303387988540115;0,0303331805579274;0
"Dendrolagus ursinus";0,0130700582405581;0,0339385710532934;0,033932286132728;0,00016158599343321
"Dendrolagus bennettianus";0,0126805658232859;0,0318079753540699;0,0318020849882636;5,94608410103351e-05
"Dendrolagus dorianus";0,0124272686677129;0,0304129776294195;0,0304073455965251;2,44181386219733e-05
"Dendrolagus goodfellowi";0,0121171508394194;0,0286890582454538;0,0286837454568898;8,3330946153426e-06
"Dorcopsis luctuosa";0,0117503998564635;0,026623814842701;0,026618884506619;6,77486612786493e-06
"Dorcopsis muelleri";0,0115470703368349;0,0254638838326487;0,0254591682986056;0
"Dorcopsis hageni";0,0115470703368349;0,0254638838326487;0,0254591682986056;0
"Dorcopsis atrata";0,011648217190417;0,0260420871555932;0,0260372645468607;3,81281495522197e-05
"Dorcopsulus vanheurni";0,010412998536892;0,0187456142368489;0,018742142826805;6,90591649198796e-06
"Dorcopsulus macleayi";0,0108452944921025;0,0213639986397672;0,0213600423437228;3,35090746722624e-05
"Onychogalea unguifera";0,0118187831050108;0,0270111506500113;0,0270061485850761;6,41396779672392e-05
"Onychogalea lunata";0,0110058957397379;0,0223154399213382;0,0223113074324639;0
"Onychogalea fraenata";0,0115470703368349;0,0254638838326487;0,0254591682986056;0
"Petrogale purpureicollis";0,0116322988056337;0,0259512534974969;0,0259464477098122;2,22832350961107e-05
"Petrogale coenensis";0,0111866161720329;0,0233772065897141;0,0233728774773827;0
"Petrogale burbidgei";0,0101825228221123;0,0173104887391068;0,0173072830930441;7,08277732212881e-06
"Petrogale brachyotis";0,011166080012684;0,0232570864822754;0,0232527796144083;1,14341458405665e-07
"Petrogale assimilis";0,0112901352422502;0,0239803330404117;0,0239758922379968;0
"Petrogale godmani";0,0113566134439194;0,0243660043225657;0,024361492099543;0
"Petrogale xanthopus";0,0122143041335449;0,0292317389586603;0,029226325673668;0
"Petrogale sharmani";0,0111866161720329;0,0233772065897141;0,0233728774773827;0
"Petrogale herberti";0,0111866161720329;0,0233772065897141;0,0233728774773827;0
"Petrogale inornata";0,0113169479271249;0,0241360004716769;0,02413153084196;0
"Petrogale lateralis";0,0113236053415155;0,0241746259013411;0,0241701491187667;4,70402857736564e-05
"Petrogale mareeba";0,0111866161720329;0,0233772065897141;0,0233728774773827;0
"Petrogale concinna";0,0102479632997006;0,0177215704097236;0,0177182886374256;0
"Petrogale persephone";0,0117151549098139;0,0264233852686746;0,0264184920491804;8,58520342075231e-05
"Petrogale rothschildi";0,0109755224020756;0,022136008052227;0,0221319087914765;1,28423199061457e-05
"Petrogale penicillata";0,0119194122323421;0,0275791486032452;0,0275740413535039;0
