"";"ED";"ES"
"Geositta isabellina";8,10645216609592e-05;6,88171794983897e-05
"Geositta antarctica";7,69837026008383e-05;8,40059374742873e-05
"Geositta rufipennis";7,14630051096495e-05;4,31265995049042e-05
"Geositta crassirostris";8,23298117438602e-05;2,01832780580967e-05
"Geositta tenuirostris";6,65429877075369e-05;5,75726259021949e-06
"Tarphonomus harterti";6,39433194626906e-05;6,54658786498151e-06
"Tarphonomus certhioides";6,87085824984169e-05;8,9248974422714e-05
"Ochetorhynchus ruficaudus";7,47938465941907e-05;1,73898800093452e-05
"Ochetorhynchus andaecola";8,1947190449373e-05;0,00013873737866053
"Upucerthia serrana";7,92275790526973e-05;2,15983418880141e-05
"Upucerthia dumetaria";7,95243689053246e-05;4,05277675309128e-05
"Upucerthia albigula";7,25051462693913e-05;3,84573320016801e-06
"Upucerthia jelskii";0,00010764478693393;0,00045067586068607
"Upucerthia validirostris";7,35377864107609e-05;1,15611782889017e-05
"Cinclodes fuscus";6,48861294819458e-05;5,84363205430117e-10
"Cinclodes comechingonus";7,49320608213736e-05;7,7690439003339e-05
"Cinclodes pabsti";7,82969622590884e-05;2,09840541318415e-06
"Cinclodes oustaleti";6,91934064145322e-05;7,28366894252862e-07
"Cinclodes excelsior";8,66354989541436e-05;8,77023410250864e-05
"Cinclodes aricomae";6,91254250926277e-05;9,5509437259845e-08
"Cinclodes patagonicus";6,829903741783e-05;8,49448429624329e-07
"Cinclodes taczanowskii";8,91020987923231e-05;6,86344525151424e-05
"Cinclodes nigrofumosus";8,45866861062771e-05;9,65032635437058e-05
"Cinclodes antarcticus";8,36271384216565e-05;0,000141034885143613
"Cinclodes atacamensis";7,82969622590884e-05;4,19681082636829e-06
"Cinclodes palliatus";0,000117038832567331;0,000152977973391591
"Ochetorhynchus melanura";7,06020826323167e-05;5,49727426844886e-07
"Furnarius minor";7,1355905969961e-05;3,5718514957522e-05
"Furnarius figulus";6,38034209704293e-05;3,79630384267312e-10
"Furnarius leucopus";9,00396147963849e-05;0,00013446258543225
"Furnarius torridus";8,22597586314252e-05;6,75633802763452e-05
"Furnarius rufus";7,37740047672915e-05;6,6899844558959e-05
"Furnarius cristatus";6,41085342246006e-05;1,1064753795386e-07
"Sylviorthorhynchus desmursii";5,95917855235148e-05;1,4023233130877e-08
"Aphrastura spinicauda";5,97140607337066e-05;1,32344286891011e-09
"Aphrastura masafuerae";6,08129108989572e-05;7,84897951846413e-10
"Leptasthenura fuliginiceps";6,19279639730454e-05;6,13714175623128e-08
"Leptasthenura yanacensis";6,41627756619712e-05;1,01742182374535e-07
"Leptasthenura platensis";5,9864975044867e-05;3,9317877681621e-08
"Leptasthenura aegithaloides";7,47526250501063e-05;0,000157431937392005
"Leptasthenura striolata";5,95098280825147e-05;6,20443128156151e-10
"Leptasthenura pileata";6,30849945514015e-05;5,59712349190401e-07
"Leptasthenura xenothorax";5,95098280825147e-05;1,2408862563123e-09
"Leptasthenura striata";6,49449308050294e-05;1,05334919426067e-05
"Leptasthenura andicola";6,4279393476372e-05;2,01875486366821e-05
"Leptasthenura setaria";5,71292720519008e-05;1,27950775859415e-17
"Schizoeaca perijana";7,72223406206552e-05;0,00016882525003627
"Schizoeaca coryi";6,27648660336918e-05;2,43082448446547e-08
"Schizoeaca fuliginosa";6,31335031027738e-05;3,29736816477091e-07
"Schizoeaca griseomurina";6,03256578151236e-05;6,96850904831502e-09
"Schizoeaca palpebralis";7,52621709296005e-05;0,000116345613896185
"Schizoeaca vilcabambae";6,31894630764789e-05;3,36421379499494e-07
"Schizoeaca helleri";6,21289697423029e-05;3,49157697543916e-07
"Schizoeaca harterti";7,34178714942161e-05;0,000165640359541031
"Oreophylax moreirae";6,35339826025563e-05;2,03318616016092e-05
"Schoeniophylax phryganophilus";6,25302049452074e-05;9,31397520972685e-08
"Synallaxis infuscata";6,27144529614272e-05;1,80096103668488e-07
"Synallaxis ruficapilla";6,21944320265837e-05;2,32357651733124e-07
"Synallaxis whitneyi";6,36630248645505e-05;1,50564919390219e-06
"Synallaxis frontalis";5,87077086735251e-05;3,33227840682744e-16
"Synallaxis azarae";6,72248307080489e-05;4,2562568149643e-06
"Synallaxis courseni";6,27648660336918e-05;2,43082448446547e-08
"Synallaxis albescens";5,84043579373305e-05;3,39704633910341e-12
"Synallaxis spixi";6,19279639730454e-05;1,22742835124626e-07
"Synallaxis brachyura";6,31335031027738e-05;6,59473632954181e-07
"Synallaxis albigularis";6,0633903294571e-05;5,96880549391488e-08
"Synallaxis hypospodia";6,72248307080489e-05;4,2562568149643e-06
"Synallaxis moesta";7,0139593257717e-05;4,78754937417366e-05
"Synallaxis macconnelli";6,34070806500441e-05;5,1233859888563e-07
"Synallaxis cabanisi";6,56187015793996e-05;4,04494565319893e-07
"Synallaxis subpudica";6,59605488909353e-05;4,96576366527604e-05
"Synallaxis tithys";6,25895608201015e-05;1,81637041599494e-07
"Synallaxis cinerascens";5,93107396168128e-05;5,30332936070484e-09
"Synallaxis propinqua";6,50666155798237e-05;8,27348757672379e-05
"Gyalophylax hellmayri";6,78443403959604e-05;5,66515394323761e-05
"Synallaxis maranonica";5,83114797495781e-05;1,99165658263789e-14
"Synallaxis gujanensis";6,17459439715656e-05;3,82446138070739e-07
"Synallaxis albilora";6,54395636142621e-05;7,32177426984407e-05
"Synallaxis rutilans";6,44015083775947e-05;1,37803779395169e-06
"Synallaxis cherriei";5,89809124130457e-05;1,63079080105011e-13
"Synallaxis unirufa";6,36108728913859e-05;5,53432531746599e-06
"Synallaxis castanea";5,94581521957027e-05;2,9656149803642e-10
"Synallaxis fuscorufa";6,08136759402344e-05;6,20239854240969e-07
"Synallaxis zimmeri";6,37352752424988e-05;2,07050449426288e-05
"Synallaxis erythrothorax";6,28226507100958e-05;2,75445226537082e-07
"Synallaxis cinnamomea";6,79747017566527e-05;4,36349404749094e-05
"Synallaxis stictothorax";6,26686765038822e-05;2,78102651258833e-07
"Synallaxis candei";6,21289697423029e-05;6,98315395087832e-07
"Synallaxis kollari";6,59605488909353e-05;4,96576366527604e-05
"Synallaxis scutata";6,0633903294571e-05;1,19376109878298e-07
"Hellmayrea gularis";6,37957067897504e-05;2,01164104512364e-07
"Cranioleuca erythrops";6,72248307080489e-05;8,5125136299286e-06
"Cranioleuca antisiensis";8,15691104101111e-05;7,12947545502558e-05
"Cranioleuca baroni";7,20508690074919e-05;4,72959164868494e-05
"Cranioleuca pallida";5,97140607337066e-05;2,64688573782022e-09
"Cranioleuca curtata";6,31716155784101e-05;1,61907490640844e-07
"Cranioleuca demissa";6,42004636100889e-05;5,6606084344431e-07
"Cranioleuca hellmayri";6,08015334201165e-05;2,72718516282751e-06
"Cranioleuca subcristata";6,33326439744506e-05;4,02169159412207e-07
"Cranioleuca pyrrhophia";6,03202254868408e-05;1,10970025357358e-09
"Cranioleuca henricae";7,10417581432806e-05;4,98569971990227e-05
"Cranioleuca obsoleta";6,0011785052127e-05;5,4151478315304e-08
"Cranioleuca marcapatae";6,26967129950041e-05;1,88352121118454e-07
"Cranioleuca albiceps";7,20708347237238e-05;9,35327129514059e-05
"Cranioleuca semicinerea";5,94581521957027e-05;5,9312299607284e-10
"Cranioleuca albicapilla";7,10236511369321e-05;4,72973658814086e-05
"Cranioleuca dissita";7,10417581432806e-05;4,98569971990227e-05
"Cranioleuca vulpina";6,46873767922785e-05;2,20470084914809e-06
"Cranioleuca muelleri";6,4669437996449e-05;2,53215637573958e-05
"Cranioleuca gutturata";6,03202254868408e-05;2,21940050714716e-09
"Cranioleuca sulphurifera";6,17056134676658e-05;2,5319684809337e-07
"Certhiaxis cinnamomeus";6,42004636100889e-05;5,6606084344431e-07
"Certhiaxis mustelinus";6,08015334201165e-05;5,45437032565502e-06
"Asthenes pyrrholeuca";6,09236789213055e-05;2,18315226150203e-07
"Asthenes baeri";6,12388382893556e-05;9,5783299975738e-08
"Asthenes pudibunda";6,54395636142621e-05;7,32177426984407e-05
"Asthenes ottonis";5,83114797495781e-05;3,98331316527578e-14
"Asthenes heterura";6,24906233540241e-05;4,05114956949392e-06
"Asthenes cactorum";6,57283254078534e-05;1,12503804936258e-05
"Asthenes modesta";6,27648660336918e-05;4,86164896893095e-08
"Asthenes luizae";6,38034209704293e-05;7,59260768534625e-10
"Asthenes dorbignyi";6,20655630499685e-05;6,89474674294296e-07
"Asthenes arequipae";6,08282061838122e-05;1,70594214697868e-10
"Asthenes huancavelicae";6,01738435918037e-05;1,79432130518729e-13
"Asthenes berlepschi";6,01738435918037e-05;3,58864261037457e-13
"Asthenes steinbachi";6,34070806500441e-05;1,02467719777126e-06
"Asthenes humicola";6,53107323942537e-05;2,09966206028448e-05
"Asthenes patagonica";6,3886673091209e-05;8,34168349360351e-07
"Asthenes humilis";6,0356484767623e-05;1,61749003937528e-12
"Asthenes wyatti";6,42004636100889e-05;1,13212168688862e-06
"Asthenes sclateri";6,81194118159435e-05;8,92897286172416e-06
"Asthenes anthoides";6,79007222659642e-05;1,06057020303513e-05
"Asthenes urubambensis";5,89809124130457e-05;3,26158160210023e-13
"Asthenes flammulata";6,21283869585663e-05;1,05533971059002e-08
"Asthenes virgata";6,18476148009549e-05;1,6010187717219e-09
"Asthenes maculicauda";6,01738435918037e-05;7,17728522074915e-13
"Asthenes hudsoni";6,01738435918037e-05;1,43545704414983e-12
"Thripophaga cherriei";6,14347205058404e-05;1,59925426122279e-09
"Thripophaga macroura";6,0356484767623e-05;3,23498007875056e-12
"Thripophaga berlepschi";6,5583956137647e-05;1,97796836831559e-06
"Thripophaga fusciceps";6,17546210658285e-05;3,04704184875793e-09
"Siptornopsis hypochondriaca";7,14364921929176e-05;4,79480678894966e-05
"Phacellodomus rufifrons";6,43736527293698e-05;9,39462083276225e-07
"Phacellodomus sibilatrix";6,28909484261654e-05;2,52344357958526e-06
"Phacellodomus striaticeps";7,20220780052355e-05;3,68984293113386e-05
"Phacellodomus striaticollis";6,48388068381751e-05;1,59769822831438e-06
"Phacellodomus maculipectus";6,3183329687382e-05;2,50804221313178e-07
"Phacellodomus ruber";6,85536562828362e-05;1,8886317959843e-08
"Phacellodomus dorsalis";7,7750133910911e-05;7,92827392711584e-05
"Phacellodomus erythrophthalmus";6,3331833780868e-05;2,70530142232576e-08
"Clibanornis dendrocolaptoides";8,63109077096366e-05;5,34573607970912e-05
"Spartonoica maluroides";5,71292720519008e-05;2,5590155171883e-17
"Phleocryptes melanops";6,30154836470676e-05;4,84183391454486e-08
"Limnornis curvirostris";7,10473152583695e-05;3,53152894348431e-05
"Limnoctites rectirostris";6,16572990397206e-05;5,54786378799729e-09
"Anumbius annumbi";7,46602306087379e-05;1,00659516834072e-05
"Coryphistera alaudina";6,48861294819458e-05;1,16872641086023e-09
"Ochetorhynchus phoenicurus";6,83409227759117e-05;5,06442680842299e-06
"Siptornis striaticollis";5,83114797495781e-05;7,96662633055156e-14
"Metopothrix aurantiaca";5,84043579373305e-05;6,79409267820683e-12
"Xenerpestes minlosi";5,71292720519008e-05;5,1180310343766e-17
"Xenerpestes singularis";5,95642132782139e-05;1,22669406200566e-08
"Roraimia adusta";6,94431662072179e-05;8,34875396024625e-05
"Premnornis guttuligera";6,20655630499685e-05;1,37894934858859e-06
"Premnoplex brunnescens";6,49776745226232e-05;9,78365786555991e-06
"Premnoplex tatei";6,01738435918037e-05;2,87091408829966e-12
"Margarornis rubiginosus";6,12388382893556e-05;1,91566599951476e-07
"Margarornis stellatus";6,66597948478858e-05;3,81014631210497e-05
"Margarornis bellulus";6,16572990397206e-05;1,10957275759946e-08
"Margarornis squamiger";6,86296139841411e-05;5,99641934442458e-06
"Lochmias nematura";6,18476148009549e-05;3,2020375434438e-09
"Pseudoseisura cristata";7,97254735861122e-05;6,87760740916958e-05
"Pseudoseisura lophotes";8,3098933494578e-05;9,07060187158425e-06
"Pseudoseisura gutturalis";9,47639265111043e-05;0,000106807246928701
"Pseudocolaptes lawrencii";7,63097755935065e-05;1,92359106797943e-05
"Pseudocolaptes johnsoni";9,55698982902857e-05;0,000146570619028966
"Pseudocolaptes boissonneautii";8,959093808505e-05;8,44852865290434e-05
"Berlepschia rikeri";6,5115933734249e-05;1,23311543635258e-09
"Ancistrops strigilatus";7,13804855911948e-05;1,03192586917061e-05
"Cichlocolaptes leucophrus";6,91254250926277e-05;1,9101887451969e-07
"Hyloctistes subulatus";7,31481949381961e-05;3,21201593261674e-05
"Syndactyla guttulata";6,72618572554891e-05;4,07672807052037e-08
"Syndactyla subalaris";6,81946356941342e-05;2,55188073480067e-06
"Syndactyla rufosuperciliata";6,48804234662182e-05;8,68420847368659e-07
"Syndactyla ruficollis";6,7062581453344e-05;3,85587098892901e-08
"Anabacerthia variegaticeps";7,14273947291446e-05;9,80946700975557e-06
"Anabacerthia striaticollis";6,47320544690175e-05;2,11377082327326e-07
"Philydor ruficaudatum";6,893318264452e-05;8,73970905810959e-06
"Philydor pyrrhodes";6,91934064145322e-05;1,45673378850572e-06
"Syndactyla dimidiata";6,82182396300519e-05;5,6763777954103e-07
"Philydor fuscipenne";7,3996580155637e-05;4,12781132561472e-05
"Philydor erythrocercum";7,78144196431317e-05;0,000176207165592278
"Philydor erythropterum";6,48861294819458e-05;2,33745282172047e-09
"Anabacerthia amaurotis";6,27248260559343e-05;1,00524778927737e-07
"Philydor lichtensteini";6,0356484767623e-05;6,46996015750112e-12
"Philydor rufum";6,27268796211854e-05;1,20667255506873e-08
"Philydor atricapillus";6,27794466388964e-05;2,15417340204844e-08
"Philydor novaesi";7,9874353060988e-05;6,34307287695985e-05
"Simoxenops ucayalae";8,09301658910442e-05;7,54722958679048e-05
"Simoxenops striatus";7,68335733532062e-05;1,70957231032229e-05
"Anabazenops fuscus";7,06177858078095e-05;2,29742212985669e-07
"Thripadectes ignobilis";7,40825048501583e-05;1,05102190096849e-05
"Thripadectes rufobrunneus";7,98366610589719e-05;9,68894737019966e-06
"Thripadectes virgaticeps";7,83262313138809e-05;7,34924454689376e-06
"Thripadectes melanorhynchus";9,03483145172467e-05;7,63842191354183e-05
"Thripadectes holostictus";7,61878073209352e-05;2,07136366586661e-05
"Thripadectes flammulatus";8,23898207587695e-05;2,08393260261329e-05
"Thripadectes scrutator";7,86776313962389e-05;0,000100941935202362
"Automolus ochrolaemus";7,98455611121932e-05;6,90704340342885e-05
"Anabazenops dorsalis";7,07075359685674e-05;1,55001969095892e-05
"Automolus infuscatus";7,33406064334637e-05;2,1771869374759e-05
"Automolus leucophthalmus";7,00200151050668e-05;2,28982618742512e-06
"Syndactyla roraimae";7,31713586013061e-05;7,51792760087234e-05
"Automolus melanopezus";7,53446135429807e-05;3,47142203965053e-05
"Automolus rubiginosus";7,38691188863661e-05;2,73953196569144e-05
"Automolus rufipileatus";6,98962548131752e-05;5,51323258000477e-06
"Hylocryptus rectirostris";7,12050269158835e-05;4,30339327646398e-07
"Hylocryptus erythrocephalus";7,97703611210467e-05;0,000135764755066834
"Sclerurus mexicanus";6,42497191435573e-05;4,49708557008182e-07
"Sclerurus rufigularis";6,88605697870827e-05;4,51694396967522e-06
"Sclerurus albigularis";6,98962548131752e-05;1,10264651600095e-05
"Sclerurus caudacutus";7,65039338046061e-05;3,88464701836291e-05
"Sclerurus scansor";6,89523777688375e-05;2,62518554607148e-06
"Sclerurus guatemalensis";7,48213287493654e-05;1,96444707873767e-05
"Heliobletus contaminatus";5,87077086735251e-05;6,66455681365487e-16
"Xenops milleri";6,08129108989572e-05;1,56979590369283e-09
"Xenops tenuirostris";5,99288550524584e-05;2,3778875691142e-09
"Xenops minutus";5,9864975044867e-05;7,86357553632419e-08
"Xenops rutilans";5,84043579373305e-05;1,35881853564137e-11
"Megaxenops parnaguae";6,27268796211854e-05;2,41334511013745e-08
"Pygarrhichas albogularis";6,1429532876037e-05;2,43599415813432e-11
"Drymornis bridgesii";0,000111965646473526;0,000185701233865722
"Nasica longirostris";9,02857775728028e-05;3,9711865468807e-06
"Dendrocincla tyrannina";8,2332873314201e-05;3,33072117604507e-05
"Dendrocincla fuliginosa";7,15988384812966e-05;4,99721765237246e-06
"Dendrocincla turdina";7,06177858078095e-05;4,59484425971337e-07
"Dendrocincla anabatina";8,29657085844516e-05;0,000151604239205358
"Dendrocincla merula";7,15610549939595e-05;2,44504159385203e-05
"Dendrocincla homochroa";7,53366398066879e-05;3,19899402265567e-05
"Deconychura longicauda";6,48792450810175e-05;2,13539037277255e-07
"Deconychura stictolaema";6,16572990397206e-05;2,21914551519892e-08
"Sittasomus griseicapillus";6,18488519919394e-05;2,09215215262035e-05
"Glyphorynchus spirurus";6,30154836470676e-05;9,68366782908972e-08
"Dendrexetastes rufigula";9,22695829057433e-05;6,28482746500174e-05
"Hylexetastes stresemanni";9,50975631353356e-05;1,14227248441548e-05
"Hylexetastes perrotii";0,000114965974826808;0,000321181009160838
"Hylexetastes uniformis";0,000110027051652383;6,73607781324856e-06
"Hylexetastes brigidai";0,000110027051652383;1,34721556264971e-05
"Xiphocolaptes promeropirhynchus";9,30379446527088e-05;5,59011753299733e-05
"Xiphocolaptes albicollis";0,00010852048841714;1,36070939665229e-05
"Xiphocolaptes falcirostris";9,16815758024504e-05;1,14331239368052e-05
"Xiphocolaptes major";0,000122859077846926;7,7683227074186e-05
"Dendrocolaptes certhia";8,26582538922191e-05;2,69700763829494e-05
"Dendrocolaptes hoffmannsi";8,4590643639917e-05;2,57577495136869e-05
"Dendrocolaptes picumnus";8,30910542248382e-05;5,9177960721009e-05
"Dendrocolaptes platyrostris";8,88205206314201e-05;0,000154486795729518
"Dendroplex picus";7,87895211052252e-05;4,13458259448326e-05
"Dendroplex kienerii";7,13388675566678e-05;2,69589256444714e-07
"Xiphorhynchus obsoletus";7,0437082408426e-05;1,45202478727429e-06
"Xiphorhynchus ocellatus";7,6110321504111e-05;3,91088949223721e-05
"Xiphorhynchus spixii";7,16698105805765e-05;1,70456833955176e-05
"Xiphorhynchus pardalotus";7,49338175949326e-05;4,11432979388512e-05
"Xiphorhynchus guttatus";8,51894182253168e-05;4,42723988839457e-05
"Xiphorhynchus susurrans";7,45926091301169e-05;6,88486232542684e-05
"Xiphorhynchus flavigaster";8,87519559900714e-05;0,000244089855249174
"Xiphorhynchus lachrymosus";8,21333519028835e-05;4,02653036143538e-05
"Xiphorhynchus erythropygius";7,12359135331834e-05;1,62402788270447e-05
"Xiphorhynchus triangularis";7,33853485223975e-05;6,83874245084489e-05
"Lepidocolaptes leucogaster";6,72618572554891e-05;8,15345614104075e-08
"Lepidocolaptes souleyetii";6,48388068381751e-05;3,19539645662877e-06
"Lepidocolaptes angustirostris";7,61619979586616e-05;0,000137009282202308
"Lepidocolaptes affinis";7,14206665317775e-05;4,13163818800393e-05
"Lepidocolaptes lacrymiger";6,86431003299582e-05;1,05547452448213e-05
"Lepidocolaptes squamatus";6,97474825142404e-05;1,8940974596614e-05
"Xiphorhynchus fuscus";6,70679583820385e-05;1,43587004622815e-06
"Lepidocolaptes albolineatus";6,51666597673348e-05;5,5432409733841e-06
"Campylorhamphus pucherani";8,83765752368288e-05;5,51401728585265e-05
"Campylorhamphus trochilirostris";8,11580781001228e-05;7,6494388726426e-05
"Campylorhamphus falcularius";7,36352596519073e-05;1,62337491058879e-05
"Campylorhamphus pusillus";7,07645755828715e-05;2,64113698624938e-06
"Campylorhamphus procurvoides";7,42221068204303e-05;1,54750111627798e-05
"Formicarius colma";7,07528993291902e-05;4,10587891737531e-06
"Formicarius moniliger";7,7722710174309e-05;8,39762915878702e-05
"Formicarius analis";7,78883166742252e-05;2,09774192270594e-05
"Formicarius rufifrons";9,46533836001421e-05;0,000143619803438754
"Formicarius nigricapillus";7,98366610589719e-05;1,93778947403993e-05
"Formicarius rufipectus";0,000182348571115158;0,000640675950200664
"Chamaeza campanisona";0,000102436932446753;5,54605141213943e-05
"Chamaeza nobilis";0,000115072373961961;3,80707801054717e-05
"Chamaeza turdina";0,00010735638983853;0,000103048291564501
"Chamaeza meruloides";7,68745829039801e-05;3,96774699238047e-06
"Chamaeza ruficauda";9,53174699983638e-05;5,83292967574385e-05
"Chamaeza mollissima";7,88156702652359e-05;1,55304470394675e-06
"Pittasoma michleri";9,19147058350483e-05;4,08687872046395e-07
"Pittasoma rufopileatum";0,000113231880874546;0,000180497469951307
"Grallaria squamigera";0,000136311515782851;0,000196412965209703
"Grallaria gigantea";0,000229639736761469;0,000498703787400073
"Grallaria excelsa";0,000170544634114621;0,000156741482727218
"Grallaria varia";0,000107762531564624;0,000118279622176108
"Grallaria guatimalensis";0,0001019311971305;5,67653885072202e-05
"Grallaria alleni";8,83765752368288e-05;5,51401728585265e-05
"Grallaria chthonia";8,33735901781866e-05;1,1145975224823e-05
"Grallaria haplonota";9,86190449195641e-05;5,13280645675885e-05
"Grallaria dignissima";9,16815758024504e-05;2,28662478736104e-05
"Grallaria eludens";0,000122348009602396;0,00026233740795082
"Grallaria kaestneri";7,7100917456282e-05;1,08468714126509e-05
"Grallaria bangsi";7,3493354217551e-05;5,51240770683644e-06
"Grallaria ruficapilla";9,20431340305585e-05;3,17187813972363e-05
"Grallaria watkinsi";0,000101723624810824;7,23023165550983e-05
"Grallaria andicolus";8,75866125713007e-05;8,3359253373369e-05
"Grallaria rufocinerea";8,38057733532609e-05;0,000137324216751791
"Grallaria nuchalis";0,000110027051652383;2,69443112529943e-05
"Grallaria carrikeri";0,000105594218902074;4,43389553926828e-05
"Grallaria albigula";9,22240572941486e-05;3,11966663664979e-05
"Grallaria flavotincta";7,27979932363283e-05;1,57322170453548e-06
"Grallaria hypoleuca";8,54605769931507e-05;7,26714573298592e-06
"Grallaria przewalskii";9,17851808665903e-05;0,000183225973305978
"Grallaria capitalis";8,54605769931507e-05;1,45342914659718e-05
"Grallaria erythroleuca";8,58284492954876e-05;2,79429469432236e-05
"Grallaria griseonucha";8,33735901781866e-05;1,1145975224823e-05
"Grallaria rufula";6,9194712608901e-05;3,1401146285391e-06
"Grallaria blakei";8,38972725043247e-05;6,98233958287057e-05
"Grallaria erythrotis";9,17756772314583e-05;0,000253717094184746
"Grallaria quitensis";9,58075110928251e-05;0,0001175879127503
"Grallaria milleri";8,92947881767352e-05;0,000254506194522891
"Hylopezus perspicillatus";6,9939486195646e-05;1,26869138745058e-07
"Hylopezus macularius";7,8866125987631e-05;2,14516271950685e-05
"Hylopezus dives";7,25886651576746e-05;1,71692821419656e-07
"Hylopezus fulviventris";6,85536562828362e-05;3,7772635919686e-08
"Hylopezus berlepschi";7,12050269158835e-05;8,60678655292797e-07
"Hylopezus ochroleucus";6,38034209704293e-05;1,51852153706925e-09
"Hylopezus nattereri";6,65292194135208e-05;7,78826586130409e-08
"Myrmothera campanisona";7,07528993291902e-05;8,21175783475062e-06
"Myrmothera simplex";7,94019474254786e-05;1,70757730163551e-05
"Grallaricula flavirostris";6,08529029322395e-05;3,71604719720353e-07
"Grallaricula ferrugineipectus";6,45917225442072e-05;8,8586178287847e-07
"Grallaricula nana";6,26967129950041e-05;3,76704242236909e-07
"Grallaricula loricata";6,42153488902087e-05;2,91012027920699e-06
"Grallaricula peruviana";6,66464942707212e-05;5,17562884483726e-06
"Grallaricula ochraceifrons";6,47571181880079e-05;3,92324525342946e-06
"Grallaricula lineifrons";6,25532124531921e-05;4,84601502927885e-07
"Grallaricula cucullata";7,43345366987883e-05;8,77136223100807e-05
"Conopophaga lineata";6,88966340888808e-05;3,16474938930495e-05
"Conopophaga aurita";6,50082809913908e-05;2,02585216643104e-06
"Conopophaga roberti";6,2697523510843e-05;3,59479871787856e-07
"Conopophaga peruviana";6,17546210658285e-05;6,09408369751586e-09
"Conopophaga ardesiaca";6,50082809913908e-05;4,05170433286208e-06
"Conopophaga castaneiceps";6,54481873411825e-05;2,9851958518644e-07
"Conopophaga melanops";6,66696456509898e-05;1,13787117729855e-05
"Conopophaga melanogaster";7,81718477481369e-05;0,000118364481940125
"Pteroptochos tarnii";0,000116917848890541;1,34982795964069e-05
"Pteroptochos castaneus";0,000121801108615057;8,58029789832928e-05
"Pteroptochos megapodius";0,000100372627909524;3,3744363384999e-05
"Scelorchilus albicollis";7,47755599908989e-05;1,20127395239629e-05
"Scelorchilus rubecula";8,68761206748235e-05;4,07415897723878e-05
"Rhinocrypta lanceolata";7,5902730082218e-05;1,04970364484838e-05
"Teledromas fuscus";7,78232279260001e-05;6,58456246431152e-05
"Liosceles thoracicus";7,85280967574214e-05;8,45163835599802e-05
"Psilorhamphus guttatus";5,88276638575116e-05;2,97371531668546e-09
"Merulaxis ater";7,34461480141764e-05;4,13154317998928e-05
"Merulaxis stresemanni";6,5115933734249e-05;2,46623087270515e-09
"Eugralla paradoxa";7,25886651576746e-05;3,43385642839312e-07
"Myornis senilis";6,68622441002003e-05;2,60936349230545e-06
"Melanopareia torquata";6,45917225442072e-05;1,77172356575694e-06
"Melanopareia maximiliani";5,96212857052054e-05;1,22071603676115e-11
"Melanopareia elegans";5,89809124130457e-05;6,52316320420045e-13
"Melanopareia maranonica";6,17546210658285e-05;1,21881673950317e-08
"Scytalopus unicolor";6,29144013315982e-05;1,26953190844532e-05
"Scytalopus parvirostris";7,13325547366696e-05;4,95226051986426e-05
"Scytalopus macropus";7,21417041895577e-05;3,92658012777469e-05
"Scytalopus femoralis";6,49252514991552e-05;3,79467860233018e-06
"Scytalopus micropterus";7,3928575993663e-05;1,84602370947572e-05
"Scytalopus bolivianus";6,2697523510843e-05;7,18959743575711e-07
"Scytalopus atratus";7,83612145053594e-05;9,90873967554946e-05
"Scytalopus sanctaemartae";6,28215175143166e-05;1,22382764182636e-05
"Scytalopus panamensis";6,28215175143166e-05;1,22382764182636e-05
"Scytalopus vicinior";6,88234768207904e-05;2,88090460979523e-05
"Scytalopus argentifrons";6,00145047761551e-05;3,16372585427204e-11
"Scytalopus latebricola";6,56187015793996e-05;4,04494565319893e-07
"Scytalopus meridanus";6,08282061838122e-05;3,41188429395737e-10
"Scytalopus caracae";6,1429532876037e-05;4,87198831626863e-11
"Scytalopus spillmanni";7,4967300153081e-05;9,22338343182644e-05
"Scytalopus zimmeri";6,20655630499685e-05;2,75789869717718e-06
"Scytalopus simonsi";7,01258073961275e-05;5,04552977788188e-05
"Scytalopus urubambae";5,83114797495781e-05;1,59332526611031e-13
"Scytalopus altirostris";5,7524137006343e-05;1,71536190302103e-16
"Scytalopus affinis";6,18488519919394e-05;4,18430430524069e-05
"Scytalopus canus";6,91841033946321e-05;4,38568111550403e-05
"Scytalopus magellanicus";7,49011452279774e-05;5,01732911040434e-05
"Scytalopus griseicollis";6,60892313028032e-05;2,52580574710366e-05
"Scytalopus superciliaris";6,12388382893556e-05;3,83133199902952e-07
"Scytalopus fuscus";6,28215175143166e-05;2,44765528365273e-05
"Scytalopus acutirostris";6,86753713734577e-05;5,05161149420732e-05
"Scytalopus speluncae";5,83114797495781e-05;3,18665053222063e-13
"Scytalopus novacapitalis";6,37810193050713e-05;6,65478195991257e-07
"Eleoscytalopus psychopompus";6,12388382893556e-05;7,66266399805904e-07
"Eleoscytalopus indigoticus";6,4423368603002e-05;1,21717823453492e-05
"Scytalopus schulenbergi";6,26874494414689e-05;1,63008914283396e-07
"Scytalopus chocoensis";6,42897687959442e-05;2,17571236420659e-05
"Scytalopus robbinsi";6,80461619830532e-05;2,50877007819859e-05
"Scytalopus parkeri";8,40781497061915e-05;0,000172203406548959
"Acropternis orthonyx";0,000109059780697183;0,000102891718887422
"Cormobates placens";6,36075730693897e-05;1,93837658133103e-07
"Cormobates leucophaea";6,18476148009549e-05;6,4040750868876e-09
"Climacteris affinis";7,24064253840204e-05;6,96053983077642e-05
"Climacteris erythrops";6,54385267683781e-05;1,55590725996531e-06
"Climacteris picumnus";7,15528158361815e-05;2,23036956029532e-05
