"";"ED";"ES"
"Marmosops juninensis";0,00542890358124885;4,89464164485395e-09
"Marmosops pinheiroi";0,00542890358124885;9,7892832897079e-09
"Marmosops paulensis";0,00542890358124885;1,95785665794158e-08
"Marmosops parvidens";0,00542890358124885;3,91571331588316e-08
"Marmosops noctivagus";0,00542890358124885;7,83142663176632e-08
"Marmosops neblina";0,00542890358124885;1,56628532635326e-07
"Marmosops bishopi";0,00542890358124885;3,13257065270653e-07
"Marmosops impavidus";0,00542890358124885;6,26514130541305e-07
"Marmosops incanus";0,00542890358124885;1,25302826108261e-06
"Marmosops fuscatus";0,00542890358124885;2,50605652216522e-06
"Marmosops dorothea";0,00542890358124885;5,01211304433044e-06
"Marmosops cracens";0,00542890358124885;1,00242260886609e-05
"Marmosops invictus";0,00542890358124885;2,00484521773218e-05
"Metachirus nudicaudatus";0,121228042769217;0,138517033463765
"Micoureus demerarae";0,00212985842994666;3,77545382032136e-08
"Micoureus regina";0,00212985842994666;3,77545382032136e-08
"Micoureus paraguayanus";0,17391454623524;0,198129133597477
"Micoureus constantiae";0,00212985842994666;7,55090764064273e-08
"Micoureus alstoni";0,00212985842994666;1,51018152812855e-07
"Micoureus phaeus";0,00212985842994666;3,02036305625709e-07
"Monodelphis emiliae";0,0149307590773235;2,28006454563401e-06
"Monodelphis osgoodi";0,0149307590773235;2,28006454563401e-06
"Monodelphis umbristriata";0,0149307590773235;4,56012909126802e-06
"Monodelphis theresa";0,0149307590773235;9,12025818253603e-06
"Monodelphis sorex";0,0149307590773235;1,82405163650721e-05
"Monodelphis scalops";0,0149307590773235;3,64810327301441e-05
"Monodelphis rubida";0,0149307590773235;7,29620654602882e-05
"Monodelphis palliolata";0,0149307590773235;0,000145924130920576
"Monodelphis unistriata";0,0149307590773235;0,000291848261841153
"Monodelphis kunsi";0,0149307590773235;0,000583696523682306
"Monodelphis glirina";0,0149307590773235;0,00116739304736461
"Monodelphis domestica";0,0149307590773235;0,00233478609472922
"Monodelphis dimidiata";0,0149307590773235;0,00466957218945845
"Monodelphis brevicaudata";0,0149307590773235;0,0093391443789169
"Monodelphis americana";0,0149307590773235;0,0186782887578338
"Monodelphis adusta";0,0149307590773235;0,0373565775156676
"Monodelphis maraxina";0,0149307590773235;0,0747131550313352
"Monodelphis iheringi";0,0149307590773235;0,14942631006267
"Philander andersoni";0,0368317155688725;0,0150361941299831
"Philander opossum";0,0368317155688725;0,0150361941299831
"Philander mcilhennyi";0,0368317155688725;0,0300723882599663
"Philander frenatus";0,0368317155688725;0,0601447765199326
"Thylamys pusillus";0,0100111333881143;0,00173603224956876
"Thylamys venustus";0,00472330242537979;4,61057761293041e-07
"Thylamys tatei";0,00472330242537979;4,61057761293041e-07
"Thylamys sponsorius";0,00472330242537979;9,22115522586081e-07
"Thylamys velutinus";0,0100111333881143;0,00173603224956876
"Thylamys macrurus";0,0100111333881143;0,00347206449913753
"Thylamys karimii";0,00472330242537979;1,84423104517216e-06
"Thylamys cinderella";0,00472330242537979;3,68846209034433e-06
"Thylamys elegans";0,0100111333881143;0,00694412899827506
"Thylamys pallidior";0,0100111333881143;0,0138882579965501
"Tlacuatzin canescens";0,0139871493837402;0,079869864343537
"Caenolestes caniventer";0,0100111333881143;0,00173603224956876
"Caenolestes condorensis";0,0100111333881143;0,00173603224956876
"Caenolestes convelatus";0,0100111333881143;0,00347206449913753
"Caenolestes fuliginosus";0,0100111333881143;0,00694412899827506
"Lestoros inca";0,0100111333881143;0,0138882579965501
"Rhyncholestes raphanurus";0,00215962808730625;9,376598726093e-16
"Dromiciops gliroides";0,000310393747357993;2,85859769337785e-277
"Notoryctes caurinus";0,0202346904676165;0,0207797347063638
"Notoryctes typhlops";0,0202346904676165;0,0207797347063638
"Myrmecobius fasciatus";0,000310393747357993;5,7171953867557e-277
"Dasycercus cristicauda";0,0201359043764599;0,00440721575181139
"Dasykaluta rosamondae";0,0435046779507267;0,0254999292985552
"Dasyuroides byrnei";0,0201359043764599;0,00440721575181139
"Dasyurus spartacus";0,0114648569368189;0,000466317489939388
"Dasyurus albopunctatus";0,0114648569368189;0,000466317489939388
"Dasyurus viverrinus";0,0548909073227444;0,0596886387122416
"Dasyurus geoffroii";0,0798461662494773;0,10129785581793
"Dasyurus maculatus";0,0285831634406275;0,0212064489064514
"Dasyurus hallucatus";0,0949105428753094;0,0985289650612686
"Myoictis melas";0,0619735489508451;0,0462226257468142
"Myoictis wallacii";0,0619735489508451;0,0462226257468142
"Neophascogale lorentzi";0,00472330242537979;7,37692418068865e-06
"Parantechinus apicalis";0,074180654889255;0,0888248628166856
"Phascolosorex doriae";0,0191460446442566;0,00958247202179969
"Phascolosorex dorsalis";0,0191460446442566;0,00958247202179969
"Pseudantechinus bilarni";0,074180654889255;0,0888248628166856
"Pseudantechinus woolleyae";0,000310393747357993;1,14343907735114e-276
"Pseudantechinus roryi";0,000310393747357993;2,28687815470228e-276
"Pseudantechinus ningbing";0,000310393747357993;4,57375630940456e-276
"Pseudantechinus macdonnellensis";0,000310393747357993;9,14751261880912e-276
"Pseudantechinus mimulus";0,0082602988435167;0,0026989627871423
"Sarcophilus harrisii";0,187223454698782;0,212534376757553
"Antechinus leo";0,0082602988435167;0,0026989627871423
"Antechinus subtropicus";0,0082602988435167;0,00539792557428461
"Antechinus stuartii";0,0021466338742022;3,82172847191771e-08
"Antechinus minimus";0,0021466338742022;3,82172847191771e-08
"Antechinus flavipes";0,0021466338742022;7,64345694383542e-08
"Antechinus bellus";0,0021466338742022;1,52869138876708e-07
"Antechinus agilis";0,0100111333881143;0,0277765159931002
"Antechinus adustus";0,00248941630893556;5,08945035941236e-10
"Antechinus swainsonii";0,0021466338742022;3,05738277753417e-07
"Antechinus godmani";0,0021466338742022;6,11476555506834e-07
"Micromurexia habbema";0,0532149388116565;0,0589594049693839
"Murexechinus melanurus";0,0021466338742022;1,22295311101367e-06
"Murexia longicaudata";0,0240604721011311;0,00370901076376861
"Paramurexia rothschildi";0,0240604721011311;0,00370901076376861
"Phascomurexia naso";0,0021466338742022;2,44590622202734e-06
"Phascogale calura";0,0595315093279926;0,0680952713956492
"Phascogale tapoatafa";0,0595315093279926;0,0680952713956492
"Antechinomys laniger";0,00193251418195738;8,31202074867669e-13
"Ningaui yvonnae";0,00472330242537979;1,47538483613773e-05
"Ningaui ridei";0,00472330242537979;2,95076967227546e-05
"Ningaui timealeyi";0,00472330242537979;5,90153934455092e-05
"Sminthopsis griseoventer";0,00193251418195738;8,31202074867669e-13
"Sminthopsis virginiae";0,00193251418195738;1,66240414973534e-12
"Sminthopsis psammophila";0,00193251418195738;3,32480829947067e-12
"Sminthopsis ooldea";0,00193251418195738;6,64961659894135e-12
"Sminthopsis murina";0,00193251418195738;1,32992331978827e-11
"Sminthopsis macroura";0,00193251418195738;2,65984663957654e-11
"Sminthopsis longicaudata";0,00193251418195738;5,31969327915308e-11
"Sminthopsis leucopus";0,00193251418195738;1,06393865583062e-10
"Sminthopsis douglasi";0,00193251418195738;2,12787731166123e-10
"Sminthopsis hirtipes";0,00193251418195738;4,25575462332246e-10
"Sminthopsis youngsoni";0,00193251418195738;8,51150924664493e-10
"Sminthopsis fuliginosus";0,00193251418195738;1,70230184932899e-09
"Sminthopsis dolichura";0,00193251418195738;3,40460369865797e-09
"Sminthopsis crassicaudata";0,00193251418195738;6,80920739731594e-09
"Sminthopsis butleri";0,00193251418195738;1,36184147946319e-08
"Sminthopsis boullangerensis";0,00193251418195738;2,72368295892638e-08
"Sminthopsis bindi";0,00193251418195738;5,44736591785275e-08
"Sminthopsis archeri";0,00193251418195738;1,08947318357055e-07
"Sminthopsis aitkeni";0,00193251418195738;2,1789463671411e-07
"Sminthopsis granulipes";0,00193251418195738;4,3578927342822e-07
"Sminthopsis gilberti";0,00193251418195738;8,7157854685644e-07
"Planigale gilesi";0,0263804340844799;0,00615806031632929
"Planigale tenuirostris";0,0263804340844799;0,00615806031632929
"Planigale novaeguineae";0,0263804340844799;0,0123161206326586
"Planigale ingrami";0,0263804340844799;0,0246322412653171
"Planigale maculata";0,0263804340844799;0,0492644825306343
"Macrotis lagotis";0,00905606028701408;0,000944246295128147
"Macrotis leucura";0,00905606028701408;0,000944246295128147
"Isoodon auratus";0,000310393747357993;1,82950252376182e-275
"Isoodon macrourus";0,000310393747357993;3,65900504752365e-275
"Isoodon obesulus";0,000310393747357993;7,3180100950473e-275
"Perameles nasuta";0,0130567898263607;0,00713997145584796
"Perameles gunnii";0,0130567898263607;0,00713997145584796
"Perameles eremiana";0,0130567898263607;0,0142799429116959
"Perameles bougainville";0,0130567898263607;0,0285598858233918
"Peroryctes raffrayana";0,00759360674548233;4,87506225056668e-06
"Peroryctes broadbenti";0,00759360674548233;4,87506225056668e-06
"Echymipera clara";0,00759360674548233;9,75012450113336e-06
"Echymipera davidi";0,00759360674548233;1,95002490022667e-05
"Echymipera echinista";0,00759360674548233;3,90004980045334e-05
"Echymipera kalubu";0,00759360674548233;7,80009960090669e-05
"Echymipera rufescens";0,00759360674548233;0,000156001992018134
"Microperoryctes longicauda";0,0151583945035955;0,00997025718974616
"Microperoryctes murina";0,0151583945035955;0,00997025718974616
"Microperoryctes papuensis";0,0151583945035955;0,0199405143794923
"Rhynchomeles prattorum";0,0151583945035955;0,0398810287589846
"Phascolarctos cinereus";0,000381630947819962;7,60360868794212e-188
"Lasiorhinus krefftii";0,000381630947819962;7,60360868794212e-188
"Lasiorhinus latifrons";0,000381630947819962;1,52072173758842e-187
"Vombatus ursinus";0,000381630947819962;3,04144347517685e-187
"Burramys parvus";0,0912602648599816;0,115999975956585
"Cercartetus nanus";0,0458215654479906;0,0206505461430364
"Cercartetus caudatus";0,0458215654479906;0,0206505461430364
"Cercartetus concinnus";0,0458215654479906;0,0413010922860728
"Cercartetus lepidus";0,0458215654479906;0,0826021845721456
"Ailurops melanotis";0,000381630947819962;6,0828869503537e-187
"Ailurops ursinus";0,000381630947819962;1,21657739007074e-186
"Phalanger lullulae";0,00840373815254121;2,45244180267108e-05
"Phalanger vestitus";0,00840373815254121;2,45244180267108e-05
"Phalanger sericeus";0,00840373815254121;4,90488360534217e-05
"Phalanger rothschildi";0,00840373815254121;9,80976721068433e-05
"Phalanger ornatus";0,00840373815254121;0,000196195344213687
"Phalanger orientalis";0,00840373815254121;0,000392390688427373
"Phalanger mimicus";0,00840373815254121;0,000784781376854747
"Phalanger matabiru";0,00840373815254121;0,00156956275370949
"Phalanger intercastellanus";0,00840373815254121;0,00313912550741899
"Phalanger gymnotis";0,00115084923058785;3,41031165068561e-57
"Phalanger carmelitae";0,00840373815254121;0,00627825101483797
"Phalanger alexandrae";0,00840373815254121;0,0125565020296759
"Phalanger matanim";0,00840373815254121;0,0251130040593519
"Spilocuscus rufoniger";0,00430251269928741;2,08930574402722e-09
"Spilocuscus kraemeri";0,00430251269928741;2,08930574402722e-09
"Spilocuscus maculatus";0,00430251269928741;4,17861148805444e-09
"Spilocuscus papuensis";0,00430251269928741;8,35722297610887e-09
"Strigocuscus celebensis";0,00115084923058785;3,41031165068561e-57
"Strigocuscus pelengensis";0,00840373815254121;0,0502260081187038
"Trichosurus arnhemensis";0,00406335698361656;2,92107100479108e-10
"Trichosurus caninus";0,00406335698361656;2,92107100479108e-10
"Trichosurus cunninghami";0,000381630947819962;2,43315478014148e-186
"Trichosurus johnstonii";0,00130695731933447;7,65475236629696e-22
"Trichosurus vulpecula";0,00406335698361656;5,84214200958216e-10
"Wyulda squamicaudata";0,0781841308368127;0,0947203341868835
"Hemibelideus lemuroides";0,000381630947819962;4,86630956028296e-186
"Petauroides volans";0,000381630947819962;9,73261912056592e-186
"Petropseudes dahli";0,00119990052323367;1,76912662969603e-27
"Pseudocheirus peregrinus";0,029013812000676;0,0316672172046665
"Pseudochirulus caroli";0,00130695731933447;7,65475236629696e-22
"Pseudochirulus schlegeli";0,00130695731933447;1,53095047325939e-21
"Pseudochirulus mayeri";0,00130695731933447;3,06190094651878e-21
"Pseudochirulus larvatus";0,00130695731933447;6,12380189303757e-21
"Pseudochirulus herbertensis";0,00130695731933447;1,22476037860751e-20
"Pseudochirulus forbesi";0,00130695731933447;2,44952075721503e-20
"Pseudochirulus cinereus";0,00130695731933447;4,89904151443005e-20
"Pseudochirulus canescens";0,00130695731933447;9,7980830288601e-20
"Pseudochirops albertisii";0,00162179962759489;7,70295230231802e-11
"Pseudochirops archeri";0,00162179962759489;7,70295230231802e-11
"Pseudochirops corinnae";0,00162179962759489;1,5405904604636e-10
"Pseudochirops coronatus";0,00162179962759489;3,08118092092721e-10
"Pseudochirops cupreus";0,00162179962759489;6,16236184185442e-10
"Dactylopsila tatei";0,0123540346057906;0,0038259608252226
"Dactylopsila trivirgata";0,0123540346057906;0,0038259608252226
"Dactylopsila palpator";0,0123540346057906;0,00765192165044521
"Dactylopsila megalura";0,0123540346057906;0,0153038433008904
"Gymnobelideus leadbeateri";0,09169392001553;0,13201477908946
"Petaurus abidi";0,0371995619907331;0,00749943038518706
"Petaurus breviceps";0,0371995619907331;0,00749943038518706
"Petaurus norfolcensis";0,0371995619907331;0,0149988607703741
"Petaurus australis";0,0371995619907331;0,0299977215407482
"Petaurus gracilis";0,0371995619907331;0,0599954430814965
"Petaurus biacensis";0,0371995619907331;0,119990886162993
"Tarsipes rostratus";0,0149051371721255;7,3998833474617e-05
"Acrobates pygmaeus";0,0622087603608386;0,0823341235329806
"Distoechurus pennatus";0,0870764398982947;0,140295273983348
"Lagorchestes leporides";0,000381630947819962;1,94652382411318e-185
"Lagorchestes hirsutus";0,000381630947819962;3,89304764822637e-185
"Lagorchestes conspicillatus";0,000381630947819962;7,78609529645273e-185
"Lagorchestes asomatus";0,000381630947819962;1,55721905929055e-184
"Macropus fuliginosus";0,000381630947819962;3,11443811858109e-184
"Macropus giganteus";0,000381630947819962;6,22887623716219e-184
"Macropus parryi";0,000381630947819962;1,24577524743244e-183
"Macropus dorsalis";0,000381630947819962;2,49155049486488e-183
"Macropus eugenii";0,000381630947819962;4,98310098972975e-183
"Macropus greyi";0,000381630947819962;9,9662019794595e-183
"Macropus parma";0,000381630947819962;1,9932403958919e-182
"Macropus agilis";0,000381630947819962;3,9864807917838e-182
"Macropus rufogriseus";0,000381630947819962;7,9729615835676e-182
"Macropus irma";0,000381630947819962;1,59459231671352e-181
"Macropus antilopinus";0,000381630947819962;3,18918463342704e-181
"Macropus robustus";0,000381630947819962;6,37836926685408e-181
"Macropus bernardus";0,000381630947819962;1,27567385337082e-180
"Macropus rufus";0,000381630947819962;2,55134770674163e-180
"Dendrolagus inustus";0,00500602734711746;8,77278343434779e-08
"Dendrolagus lumholtzi";0,00500602734711746;8,77278343434779e-08
"Dendrolagus matschiei";0,00500602734711746;1,75455668686956e-07
"Dendrolagus mbaiso";0,00500602734711746;3,50911337373912e-07
"Dendrolagus pulcherrimus";0,00500602734711746;7,01822674747823e-07
"Dendrolagus scottae";0,00500602734711746;1,40364534949565e-06
"Dendrolagus spadix";0,00500602734711746;2,80729069899129e-06
"Dendrolagus stellarum";0,00500602734711746;5,61458139798259e-06
"Dendrolagus ursinus";0,00500602734711746;1,12291627959652e-05
"Dendrolagus bennettianus";0,00500602734711746;2,24583255919303e-05
"Dendrolagus dorianus";0,00500602734711746;4,49166511838607e-05
"Dendrolagus goodfellowi";0,00500602734711746;8,98333023677214e-05
"Dorcopsis luctuosa";0,00130695731933447;1,95961660577202e-19
"Dorcopsis muelleri";0,00130695731933447;3,91923321154404e-19
"Dorcopsis hageni";0,00130695731933447;7,83846642308808e-19
"Dorcopsis atrata";0,00130695731933447;1,56769328461762e-18
"Dorcopsulus vanheurni";0,00500602734711746;0,000179666604735443
"Dorcopsulus macleayi";0,00500602734711746;0,000359333209470885
"Onychogalea unguifera";0,000381630947819962;5,10269541348326e-180
"Onychogalea lunata";0,000381630947819962;1,02053908269665e-179
"Onychogalea fraenata";0,000381630947819962;2,04107816539331e-179
"Petrogale purpureicollis";0,00162179962759489;1,23247236837088e-09
"Petrogale coenensis";0,00162179962759489;2,46494473674177e-09
"Petrogale burbidgei";0,000381630947819962;4,08215633078661e-179
"Petrogale brachyotis";0,00315032555851167;3,32076907751666e-08
"Petrogale assimilis";0,00162179962759489;4,92988947348353e-09
"Petrogale godmani";0,000381630947819962;8,16431266157322e-179
"Petrogale xanthopus";0,000381630947819962;1,63286253231464e-178
"Petrogale sharmani";0,000381630947819962;3,26572506462929e-178
"Petrogale herberti";0,000381630947819962;6,53145012925858e-178
"Petrogale inornata";0,000381630947819962;1,30629002585172e-177
"Petrogale lateralis";0,000381630947819962;2,61258005170343e-177
"Petrogale mareeba";0,000381630947819962;5,22516010340686e-177
"Petrogale concinna";0,000381630947819962;1,04503202068137e-176
"Petrogale persephone";0,000381630947819962;2,09006404136275e-176
"Petrogale rothschildi";0,000381630947819962;4,18012808272549e-176
"Petrogale penicillata";0,00166909827493375;3,21063584689688e-15
"Setonix brachyurus";0,000381630947819962;8,36025616545098e-176
"Thylogale calabyi";0,000381630947819962;1,6720512330902e-175
"Thylogale browni";0,000381630947819962;3,34410246618039e-175
"Thylogale thetis";0,000381630947819962;6,68820493236078e-175
"Thylogale stigmatica";0,000381630947819962;1,33764098647216e-174
"Thylogale lanatus";0,000381630947819962;2,67528197294431e-174
"Thylogale brunii";0,000381630947819962;5,35056394588863e-174
"Thylogale billardierii";0,000381630947819962;1,07011278917773e-173
"Wallabia bicolor";0,000381630947819962;2,14022557835545e-173
"Lagostrophus fasciatus";0,00500602734711746;0,000718666418941771
"Hypsiprymnodon moschatus";0,0508671795985651;0,0564123314528476
"Aepyprymnus rufescens";0,000381630947819962;4,2804511567109e-173
"Bettongia lesueur";0,00250811348540323;4,18476242268218e-12
"Bettongia penicillata";0,00250811348540323;4,18476242268218e-12
"Bettongia tropica";0,0205655134625145;0,021189825801515
"Bettongia gaimardi";0,00250811348540323;8,36952484536435e-12
"Caloprymnus campestris";0,00487847497959801;6,86507389370488e-07
"Potorous platyops";0,00471333578484863;3,43253694685244e-07
"Potorous gilbertii";0,00471333578484863;3,43253694685244e-07
"Potorous longipes";0,00471333578484863;6,86507389370488e-07
"Potorous tridactylus";0,00471333578484863;1,37301477874098e-06
"Geogale aurita";0,0680403979941016;0,0720123066208775
"Limnogale mergulus";0,0342055393440535;0,0137461012231431
"Microgale longicaudata";0,000310393747357993;1,46360201900946e-274
"Microgale thomasi";0,000310393747357993;2,92720403801892e-274
"Microgale talazaci";0,000310393747357993;5,85440807603784e-274
"Microgale taiva";0,000310393747357993;1,17088161520757e-273
"Microgale soricoides";0,000310393747357993;2,34176323041514e-273
"Microgale pusilla";0,000310393747357993;4,68352646083027e-273
"Microgale principula";0,000310393747357993;9,36705292166054e-273
"Microgale parvula";0,000310393747357993;1,87341058433211e-272
"Microgale monticola";0,000310393747357993;3,74682116866422e-272
"Microgale gymnorhyncha";0,000310393747357993;7,49364233732843e-272
"Microgale gracilis";0,000310393747357993;1,49872846746569e-271
"Microgale fotsifotsy";0,000310393747357993;2,99745693493137e-271
"Microgale dryas";0,000310393747357993;5,99491386986275e-271
"Microgale drouhardi";0,000310393747357993;1,19898277397255e-270
"Microgale dobsoni";0,000310393747357993;2,3979655479451e-270
"Microgale cowani";0,000310393747357993;4,7959310958902e-270
"Microgale brevicaudata";0,000310393747357993;9,59186219178039e-270
"Microgale nasoloi";0,000310393747357993;1,91837243835608e-269
"Oryzorictes hova";0,000310393747357993;3,83674487671216e-269
"Oryzorictes tetradactylus";0,000310393747357993;7,67348975342432e-269
"Micropotamogale lamottei";0,0342055393440535;0,0137461012231431
"Micropotamogale ruwenzorii";0,0342055393440535;0,0274922024462862
"Potamogale velox";0,051249097248257;0,0593607267388064
"Echinops telfairi";0,00759360674548233;0,000312003984036268
"Hemicentetes semispinosus";0,000310393747357993;1,53469795068486e-268
"Hemicentetes nigriceps";0,000310393747357993;3,06939590136973e-268
"Setifer setosus";0,153785819887021;0,180011449047979
"Tenrec ecaudatus";0,00108790387592737;2,0288893553717e-16
"Carpitalpa arendsi";0,000310393747357993;6,13879180273945e-268
"Chlorotalpa duthieae";0,000310393747357993;1,22775836054789e-267
"Chlorotalpa sclateri";0,000310393747357993;2,45551672109578e-267
"Chrysochloris asiatica";0,000310393747357993;4,91103344219156e-267
"Chrysochloris visagiei";0,000310393747357993;9,82206688438312e-267
"Chrysochloris stuhlmanni";0,000310393747357993;1,96441337687662e-266
"Chrysospalax trevelyani";0,000310393747357993;3,92882675375325e-266
"Chrysospalax villosus";0,000310393747357993;7,8576535075065e-266
"Cryptochloris zyli";0,0742560111216445;0,0656337370073797
"Cryptochloris wintoni";0,0742560111216445;0,0656337370073797
"Eremitalpa granti";0,0021466338742022;4,89181244405467e-06
"Amblysomus corriae";0,000310393747357993;1,5715307015013e-265
"Amblysomus hottentotus";0,000310393747357993;3,1430614030026e-265
"Amblysomus marleyi";0,000310393747357993;6,2861228060052e-265
"Amblysomus robustus";0,000310393747357993;1,25722456120104e-264
"Amblysomus septentrionalis";0,000310393747357993;2,51444912240208e-264
"Calcochloris obtusirostris";0,000310393747357993;5,02889824480416e-264
"Calcochloris leucorhinus";0,000310393747357993;1,00577964896083e-263
"Calcochloris tytonis";0,000310393747357993;2,01155929792166e-263
"Neamblysomus julianae";0,000310393747357993;4,02311859584333e-263
"Neamblysomus gunningi";0,000310393747357993;8,04623719168666e-263
"Elephantulus rupestris";0,000310393747357993;1,60924743833733e-262
"Elephantulus brachyrhynchus";0,000310393747357993;3,21849487667466e-262
"Elephantulus edwardii";0,000310393747357993;6,43698975334932e-262
"Elephantulus fuscipes";0,000310393747357993;1,28739795066986e-261
"Elephantulus fuscus";0,000310393747357993;2,57479590133973e-261
"Elephantulus intufi";0,000310393747357993;5,14959180267946e-261
"Elephantulus myurus";0,000310393747357993;1,02991836053589e-260
"Elephantulus revoili";0,000310393747357993;2,05983672107178e-260
"Elephantulus rozeti";0,000310393747357993;4,11967344214357e-260
"Elephantulus rufescens";0,000310393747357993;8,23934688428714e-260
"Macroscelides proboscideus";0,0123540346057906;0,0306076866017808
"Petrodromus tetradactylus";0,000310393747357993;1,64786937685743e-259
"Rhynchocyon chrysopygus";0,000310393747357993;3,29573875371485e-259
"Rhynchocyon cirnei";0,000310393747357993;6,59147750742971e-259
"Rhynchocyon petersi";0,000310393747357993;1,31829550148594e-258
"Orycteropus afer";0,000310393747357993;2,63659100297188e-258
"Dendrohyrax arboreus";0,00119990052323367;1,76912662969603e-27
"Dendrohyrax dorsalis";0,00119990052323367;3,53825325939206e-27
"Heterohyrax brucei";0,000381630947819962;8,5609023134218e-173
"Procavia capensis";0,000381630947819962;1,71218046268436e-172
"Elephas maximus";0,000381630947819962;3,42436092536872e-172
"Loxodonta africana";0,000381630947819962;6,84872185073744e-172
"Loxodonta cyclotis";0,00162179962759489;9,85977894696707e-09
"Dugong dugon";0,000381630947819962;1,36974437014749e-171
"Trichechus inunguis";0,000381630947819962;2,73948874029498e-171
"Trichechus manatus";0,000381630947819962;5,47897748058995e-171
"Trichechus senegalensis";0,000381630947819962;1,09579549611799e-170
"Dasypus septemcinctus";0,000310393747357993;5,27318200594377e-258
"Dasypus yepesi";0,000310393747357993;1,05463640118875e-257
"Dasypus sabanicola";0,000310393747357993;2,10927280237751e-257
"Dasypus pilosus";0,000310393747357993;4,21854560475501e-257
"Dasypus novemcinctus";0,000310393747357993;8,43709120951003e-257
"Dasypus kappleri";0,000310393747357993;1,68741824190201e-256
"Dasypus hybridus";0,000310393747357993;3,37483648380401e-256
"Calyptophractus retusus";0,000310393747357993;6,74967296760802e-256
"Chaetophractus nationi";0,0484287961310038;0,031341100966296
"Chaetophractus vellerosus";0,0484287961310038;0,031341100966296
"Chaetophractus villosus";0,0484287961310038;0,062682201932592
"Chlamyphorus truncatus";0,000310393747357993;1,3499345935216e-255
"Euphractus sexcinctus";0,00586371262370422;3,18281358016154e-11
"Zaedyus pichiy";0,000310393747357993;2,69986918704321e-255
"Cabassous unicinctus";0,000310393747357993;5,39973837408642e-255
"Cabassous centralis";0,000310393747357993;1,07994767481728e-254
"Cabassous chacoensis";0,000310393747357993;2,15989534963457e-254
"Cabassous tatouay";0,000310393747357993;4,31979069926913e-254
"Priodontes maximus";0,0082602988435167;0,0107958511485692
"Tolypeutes matacus";0,00339522389718072;1,34497479087943e-08
"Tolypeutes tricinctus";0,00339522389718072;1,34497479087943e-08
"Bradypus pygmaeus";0,000381630947819962;2,19159099223598e-170
"Bradypus torquatus";0,000381630947819962;4,38318198447196e-170
"Bradypus tridactylus";0,000381630947819962;8,76636396894393e-170
"Bradypus variegatus";0,000381630947819962;1,75327279378879e-169
"Choloepus didactylus";0,00119990052323367;7,07650651878412e-27
"Choloepus hoffmanni";0,00119990052323367;1,41530130375682e-26
"Cyclopes didactylus";0,000310393747357993;8,63958139853827e-254
"Myrmecophaga tridactyla";0,000310393747357993;1,72791627970765e-253
"Tamandua mexicana";0,000310393747357993;3,45583255941531e-253
"Tamandua tetradactyla";0,000310393747357993;6,91166511883061e-253
"Anathana ellioti";0,00339522389718072;2,68994958175886e-08
"Dendrogale melanura";0,000310393747357993;1,38233302376612e-252
"Dendrogale murina";0,000310393747357993;2,76466604753225e-252
"Tupaia moellendorffi";0,00108790387592737;2,0288893553717e-16
"Tupaia gracilis";0,00108790387592737;4,0577787107434e-16
"Tupaia tana";0,00108790387592737;8,1155574214868e-16
